ETF,Short_MA,Long_MA,Total Return,Trade Count
SPY,50,185,2.1740536541085365,10.0
QQQ,50,185,3.050528334461421,17.0
DIA,50,190,1.103365933904331,16.0
SPY,50,190,2.188889470877298,10.0
QQQ,50,190,3.136999081887594,14.0
DIA,50,195,1.1147107948066446,15.0
SPY,50,195,2.249334509112674,10.0
QQQ,50,195,2.9778780037483843,14.0
DIA,50,200,1.195284553478662,15.0
SPY,50,200,2.4030623929593045,10.0
QQQ,50,200,3.399942122164668,13.0
DIA,50,205,1.000511153153436,15.0
SPY,50,205,2.4171564155033582,10.0
QQQ,50,205,3.3404757445537197,12.0
DIA,50,210,1.0410023966698714,14.0
SPY,50,210,2.183624506839179,9.0
QQQ,50,210,2.8143508754227513,13.0
DIA,50,215,0.9584040853681726,15.0
SPY,50,215,2.4829910344059103,8.0
QQQ,50,215,2.779594069343961,14.0
DIA,50,220,0.962977654970328,15.0
SPY,50,220,2.652511664214873,8.0
QQQ,50,220,3.202958191854923,12.0
DIA,50,225,0.9319918560648974,16.0
SPY,50,225,2.711010204479403,8.0
QQQ,50,225,3.113385512047218,12.0
DIA,50,230,0.8161916463086967,16.0
SPY,50,230,2.3926427391953435,8.0
QQQ,50,230,3.3036833649368544,12.0
DIA,50,235,0.9516054261157001,16.0
SPY,50,235,2.488540348161369,8.0
QQQ,50,235,3.2664540502218156,13.0
DIA,50,240,1.0312334841909223,13.0
SPY,50,240,2.546692301217102,7.0
QQQ,50,240,3.3014755105893503,13.0
DIA,50,245,0.9915430065330826,13.0
SPY,50,245,2.490551797756806,7.0
QQQ,50,245,3.6826532638240543,12.0
DIA,50,250,1.09844813352603,15.0
SPY,50,250,2.3751344322830827,7.0
QQQ,50,250,3.6765333065457817,11.0
DIA,50,255,1.0775847303231543,13.0
SPY,50,255,2.2869503936215745,7.0
QQQ,50,255,3.9492071465999494,10.0
DIA,55,60,0.38641883587154635,79.0
SPY,55,60,0.9139225295225528,81.0
QQQ,55,60,3.2250872528578842,75.0
DIA,55,65,0.851028425465588,56.0
SPY,55,65,0.9259767975591484,54.0
QQQ,55,65,1.9617385561146103,56.0
DIA,55,70,0.5497334851070437,47.0
SPY,55,70,1.0488212773380647,42.0
QQQ,55,70,2.903326619137367,42.0
DIA,55,75,0.7439180185317631,40.0
SPY,55,75,1.52544731306312,35.0
QQQ,55,75,2.3463609859527383,38.0
DIA,55,80,0.864588006272093,34.0
SPY,55,80,1.1716565529344316,31.0
QQQ,55,80,2.744762988112352,36.0
DIA,55,85,0.7346278782362801,29.0
SPY,55,85,1.6774443978440865,27.0
QQQ,55,85,2.8129317035496864,30.0
DIA,55,90,0.8001640840382629,29.0
SPY,55,90,1.8597121364147382,25.0
QQQ,55,90,2.85376223493566,27.0
DIA,55,95,0.8360143334022943,28.0
SPY,55,95,1.7492704739903768,26.0
QQQ,55,95,2.5906080640308007,25.0
DIA,55,100,0.6847221630254658,25.0
SPY,55,100,1.215297758127794,25.0
QQQ,55,100,1.924984273419596,24.0
DIA,55,105,0.4392613651177866,23.0
SPY,55,105,1.189007298475429,22.0
QQQ,55,105,2.196275010525714,23.0
DIA,55,110,0.48721418166292274,23.0
SPY,55,110,1.4125292169276058,20.0
QQQ,55,110,2.8937060365893013,19.0
DIA,55,115,0.5915077720225836,23.0
SPY,55,115,1.4005472886909094,20.0
QQQ,55,115,3.3509114560473474,17.0
DIA,55,120,0.5411528793723603,21.0
SPY,55,120,1.6374288395198313,19.0
QQQ,55,120,2.7381008269633593,16.0
DIA,55,125,0.5810801094975053,21.0
SPY,55,125,1.6632125494778665,18.0
QQQ,55,125,2.7614528758704755,16.0
DIA,55,130,0.8205228990661007,21.0
SPY,55,130,2.0088997338783336,19.0
QQQ,55,130,2.6343910125769776,16.0
DIA,55,135,1.0239039633167955,20.0
SPY,55,135,2.2909854964444687,17.0
QQQ,55,135,2.906573515179363,15.0
DIA,55,140,0.962194738561329,19.0
SPY,55,140,2.0354409248486216,17.0
QQQ,55,140,3.0662912598779277,14.0
DIA,55,145,1.296274476324768,19.0
SPY,55,145,2.026512943774956,18.0
QQQ,55,145,3.006181787221328,14.0
DIA,55,150,1.4478413985391483,19.0
SPY,55,150,2.2836766104038415,15.0
QQQ,55,150,2.701519364139002,14.0
DIA,55,155,1.3883094394926814,20.0
SPY,55,155,2.0213347132836064,14.0
QQQ,55,155,2.8541253846286234,14.0
DIA,55,160,1.0828157966361087,21.0
SPY,55,160,1.7447492639813293,13.0
QQQ,55,160,2.7386398175586684,13.0
DIA,55,165,1.0197536519878092,18.0
SPY,55,165,1.6620874472706926,14.0
QQQ,55,165,2.8255933798901207,14.0
DIA,55,170,1.1314182393481045,17.0
SPY,55,170,1.8609700654423027,11.0
QQQ,55,170,2.7521749268080384,14.0
DIA,55,175,0.9803795914884439,16.0
SPY,55,175,1.787638688012791,11.0
QQQ,55,175,2.757902626602463,15.0
DIA,55,180,0.9427768783915782,16.0
SPY,55,180,1.9358831784299237,10.0
QQQ,55,180,3.230957602468936,15.0
DIA,55,185,1.0767042310530885,16.0
SPY,55,185,2.0971106586460864,10.0
QQQ,55,185,3.109251771460693,16.0
DIA,55,190,0.9963889991372317,17.0
SPY,55,190,2.182942364858297,10.0
QQQ,55,190,3.7373662438836606,14.0
DIA,55,195,1.3025199086030312,16.0
SPY,55,195,2.1954705197243993,10.0
QQQ,55,195,3.4806783958547536,12.0
DIA,55,200,1.0586335265518194,15.0
SPY,55,200,2.205770596714539,11.0
QQQ,55,200,3.123958690797827,11.0
DIA,55,205,1.0120838590606098,14.0
SPY,55,205,2.037209977114685,10.0
QQQ,55,205,3.4012730734885883,12.0
DIA,55,210,1.0766150304148723,14.0
SPY,55,210,2.0971637728673906,9.0
QQQ,55,210,3.347193209194124,11.0
DIA,55,215,1.0613630269400716,13.0
SPY,55,215,2.26502521947551,8.0
QQQ,55,215,3.379905673084636,11.0
DIA,55,220,1.0066144202264953,15.0
SPY,55,220,2.453879473522177,8.0
QQQ,55,220,3.414424297137293,11.0
DIA,55,225,0.9213174209065416,15.0
SPY,55,225,2.2569805731709556,8.0
QQQ,55,225,3.6542249301784,12.0
DIA,55,230,0.9370664586545026,15.0
SPY,55,230,2.365696809349823,9.0
QQQ,55,230,3.5129668829280902,11.0
DIA,55,235,1.0163405050226286,16.0
SPY,55,235,2.4941361451804895,8.0
QQQ,55,235,3.878821765229831,11.0
DIA,55,240,1.0336993778773436,14.0
SPY,55,240,2.4572808159477537,7.0
QQQ,55,240,3.81229960004538,10.0
DIA,55,245,1.117278619303089,12.0
SPY,55,245,2.265410706462013,7.0
QQQ,55,245,3.6804212501839944,9.0
DIA,55,250,1.0743667701276762,12.0
SPY,55,250,2.241230027858672,7.0
QQQ,55,250,3.7109132249055623,10.0
DIA,55,255,0.9740647700089426,13.0
SPY,55,255,2.0827177709351266,7.0
QQQ,55,255,3.8666629623178386,9.0
DIA,60,65,0.8223261805776683,77.0
SPY,60,65,1.2212689001058923,80.0
QQQ,60,65,4.403080088417631,70.0
DIA,60,70,0.5007605694691977,52.0
SPY,60,70,1.316933951116806,50.0
QQQ,60,70,4.577347549738476,52.0
DIA,60,75,0.8989598202140276,41.0
SPY,60,75,1.1420241413655,42.0
QQQ,60,75,2.8594833726503,41.0
DIA,60,80,0.7439247758068477,35.0
SPY,60,80,1.242899224071206,33.0
QQQ,60,80,3.4073933609837397,38.0
DIA,60,85,0.7902464798298876,32.0
SPY,60,85,1.7259691197129676,31.0
QQQ,60,85,3.5578960501772015,32.0
DIA,60,90,0.7117218908479583,30.0
SPY,60,90,1.5623549260797684,31.0
QQQ,60,90,2.9480223347010113,29.0
DIA,60,95,0.5405202473878097,30.0
SPY,60,95,1.1058624308418867,27.0
QQQ,60,95,2.472351475089887,25.0
DIA,60,100,0.4953396743344507,26.0
SPY,60,100,0.8773847312035152,24.0
QQQ,60,100,2.1020716461822313,23.0
DIA,60,105,0.5049682595546279,25.0
SPY,60,105,0.9569259052856411,23.0
QQQ,60,105,2.5636785174746164,21.0
DIA,60,110,0.4611898704728017,23.0
SPY,60,110,1.067874140945007,21.0
QQQ,60,110,2.5560799649008796,19.0
DIA,60,115,0.5667228179504593,23.0
SPY,60,115,1.3457593021187444,20.0
QQQ,60,115,1.9443192733936758,18.0
DIA,60,120,0.7615379050724875,22.0
SPY,60,120,1.7534870990357887,18.0
QQQ,60,120,2.6895686120984807,17.0
DIA,60,125,0.8157557748504665,21.0
SPY,60,125,1.998154200883516,18.0
QQQ,60,125,2.460638175312526,16.0
DIA,60,130,0.8950740240864918,21.0
SPY,60,130,1.8537019659873817,18.0
QQQ,60,130,2.2422259663702233,16.0
DIA,60,135,0.9405827224636272,19.0
SPY,60,135,1.8298917828563992,17.0
QQQ,60,135,2.536051666573575,16.0
DIA,60,140,0.8658019661345693,19.0
SPY,60,140,1.7545729871372462,17.0
QQQ,60,140,2.882408898395677,14.0
DIA,60,145,1.0452237763578478,17.0
SPY,60,145,2.0268147982366695,16.0
QQQ,60,145,2.1481779280755053,14.0
DIA,60,150,1.0804487326225973,17.0
SPY,60,150,1.5911317844278705,14.0
QQQ,60,150,2.700110164808899,14.0
DIA,60,155,1.0762810312603492,16.0
SPY,60,155,1.8122533249932387,14.0
QQQ,60,155,2.4366791219945023,14.0
DIA,60,160,1.1335665601066074,17.0
SPY,60,160,1.781741249898059,14.0
QQQ,60,160,2.3598393514488305,14.0
DIA,60,165,1.4756698857745976,16.0
SPY,60,165,1.7460180818958744,14.0
QQQ,60,165,2.6198374470954864,14.0
DIA,60,170,1.2918391028515295,17.0
SPY,60,170,1.8914681272777312,11.0
QQQ,60,170,2.617095711288499,14.0
DIA,60,175,1.1682215236854119,15.0
SPY,60,175,1.6760327336121867,11.0
QQQ,60,175,3.3687455439064564,13.0
DIA,60,180,1.1389425539278717,16.0
SPY,60,180,1.713931105848217,10.0
QQQ,60,180,3.8776985851392514,14.0
DIA,60,185,1.0661880766791967,16.0
SPY,60,185,1.919711802014755,10.0
QQQ,60,185,3.966284590812247,14.0
DIA,60,190,1.2720132520805714,16.0
SPY,60,190,1.6829596146544525,11.0
QQQ,60,190,3.5947809429364463,14.0
DIA,60,195,0.9858262588544504,17.0
SPY,60,195,1.8991467931979638,10.0
QQQ,60,195,3.158391435248192,12.0
DIA,60,200,0.8670396261835853,15.0
SPY,60,200,1.8385762669221313,10.0
QQQ,60,200,3.320464042115564,12.0
DIA,60,205,1.0365144918192932,14.0
SPY,60,205,1.7944605544630479,10.0
QQQ,60,205,4.060266998186912,12.0
DIA,60,210,1.028319575433668,14.0
SPY,60,210,2.0266669408315856,10.0
QQQ,60,210,3.4553109155925457,11.0
DIA,60,215,0.9064735270250237,14.0
SPY,60,215,2.2087717545449888,8.0
QQQ,60,215,3.0006598965202578,11.0
DIA,60,220,0.8281860457720336,13.0
SPY,60,220,2.199267498280823,8.0
QQQ,60,220,3.5311719992504225,11.0
DIA,60,225,0.8547367012404385,14.0
SPY,60,225,2.213076858432405,8.0
QQQ,60,225,3.8099552089956568,11.0
DIA,60,230,1.0009736293514102,14.0
SPY,60,230,2.305716438142061,8.0
QQQ,60,230,3.210424085537025,13.0
DIA,60,235,0.9011296569906644,13.0
SPY,60,235,2.1384222594196713,8.0
QQQ,60,235,3.734783584439982,10.0
DIA,60,240,0.9800760352283142,13.0
SPY,60,240,2.042868600588419,7.0
QQQ,60,240,3.8835853671249314,9.0
DIA,60,245,0.9552932382987414,12.0
SPY,60,245,1.9700513216893252,7.0
QQQ,60,245,4.021059117568682,8.0
DIA,60,250,0.9937793505585453,12.0
SPY,60,250,1.9340804402397493,7.0
QQQ,60,250,3.8540618047078885,9.0
DIA,60,255,0.9806804766721062,12.0
SPY,60,255,1.8952953630449478,7.0
QQQ,60,255,3.9627583779377753,9.0
DIA,65,70,0.8267120201608082,72.0
SPY,65,70,1.1060076859623997,67.0
QQQ,65,70,2.5970593082326436,72.0
DIA,65,75,0.7452092027443338,48.0
SPY,65,75,1.3541312310751135,45.0
QQQ,65,75,3.867150580041561,51.0
DIA,65,80,0.5886942240146245,39.0
SPY,65,80,1.473172442534815,37.0
QQQ,65,80,3.916537305772806,39.0
DIA,65,85,0.37043549227996575,38.0
SPY,65,85,1.582936805498317,33.0
QQQ,65,85,4.518539974315637,33.0
DIA,65,90,0.5527020142360155,32.0
SPY,65,90,1.0771280016902929,33.0
QQQ,65,90,2.9780318214555557,30.0
DIA,65,95,0.38329704982482204,30.0
SPY,65,95,0.8583839677459659,29.0
QQQ,65,95,1.9522857543475376,25.0
DIA,65,100,0.15100363571456055,28.0
SPY,65,100,0.9534449811920958,24.0
QQQ,65,100,2.3704731557762933,20.0
DIA,65,105,0.2228341209522331,26.0
SPY,65,105,0.962392984224127,23.0
QQQ,65,105,1.9225573983921405,20.0
DIA,65,110,0.4562962585482129,23.0
SPY,65,110,1.1510615916916747,22.0
QQQ,65,110,2.235284846242889,19.0
DIA,65,115,0.56489889598705,23.0
SPY,65,115,1.400546695540887,19.0
QQQ,65,115,2.320899382952721,17.0
DIA,65,120,0.7361936917467904,21.0
SPY,65,120,1.737421082786991,18.0
QQQ,65,120,2.3516451099088442,17.0
DIA,65,125,0.6236806608449639,21.0
SPY,65,125,1.6360249210952587,19.0
QQQ,65,125,2.4238759091810183,17.0
DIA,65,130,0.5214677841809296,20.0
SPY,65,130,1.4605345395819698,18.0
QQQ,65,130,2.5126684532598085,16.0
DIA,65,135,0.7287373023899908,19.0
SPY,65,135,1.5557657858511158,18.0
QQQ,65,135,2.358329161346097,16.0
DIA,65,140,1.0702231210615114,18.0
SPY,65,140,1.5466473861599637,17.0
QQQ,65,140,1.9788703933847258,15.0
DIA,65,145,1.0050281942184927,17.0
SPY,65,145,1.3827215740231176,17.0
QQQ,65,145,2.7796351114465336,14.0
DIA,65,150,1.1028680690514578,17.0
SPY,65,150,1.4134826064423773,15.0
QQQ,65,150,3.1743170646186982,14.0
DIA,65,155,0.9594724821266654,17.0
SPY,65,155,1.5043566717191927,14.0
QQQ,65,155,2.913061665062938,14.0
DIA,65,160,0.8960289972250863,16.0
SPY,65,160,1.5593797171510317,14.0
QQQ,65,160,2.5159911332978475,14.0
DIA,65,165,1.0683640108948307,18.0
SPY,65,165,1.646006034778507,13.0
QQQ,65,165,2.167567480315531,14.0
DIA,65,170,1.1715665397524133,14.0
SPY,65,170,1.7099878252308418,12.0
QQQ,65,170,2.5463521181079027,15.0
DIA,65,175,1.1262501793258353,16.0
SPY,65,175,1.782599407419604,11.0
QQQ,65,175,2.7939743303089815,14.0
DIA,65,180,1.1057596215197858,16.0
SPY,65,180,1.6791718364321055,10.0
QQQ,65,180,2.7906066728238725,13.0
DIA,65,185,1.117718167683734,16.0
SPY,65,185,1.5560211909275474,10.0
QQQ,65,185,3.1640038744616445,12.0
DIA,65,190,1.1069373180527036,16.0
SPY,65,190,1.4906809708195272,11.0
QQQ,65,190,3.1663993052936217,14.0
DIA,65,195,0.9311647449469402,14.0
SPY,65,195,1.701100922228262,11.0
QQQ,65,195,3.0774359166719183,14.0
DIA,65,200,0.8407272718919359,14.0
SPY,65,200,1.663051601171273,10.0
QQQ,65,200,3.2320781006695993,12.0
DIA,65,205,0.9160438660122456,14.0
SPY,65,205,1.8236723513044488,10.0
QQQ,65,205,3.597472558669425,10.0
DIA,65,210,0.9264471380761832,14.0
SPY,65,210,2.295404290815103,10.0
QQQ,65,210,3.0401033520330403,13.0
DIA,65,215,1.067745204116668,13.0
SPY,65,215,2.197913542242278,8.0
QQQ,65,215,3.6684429115706703,11.0
DIA,65,220,0.9399453035127627,13.0
SPY,65,220,2.1028693602945205,8.0
QQQ,65,220,3.9209908146982926,11.0
DIA,65,225,0.8593923838237003,14.0
SPY,65,225,2.0517177762336654,8.0
QQQ,65,225,3.618803373581697,11.0
DIA,65,230,0.8655835051644667,14.0
SPY,65,230,1.9615396261271094,8.0
QQQ,65,230,3.523788757134927,10.0
DIA,65,235,0.807314714829892,14.0
SPY,65,235,1.6894089832504817,8.0
QQQ,65,235,3.835264181854078,9.0
DIA,65,240,0.8807630134542124,13.0
SPY,65,240,1.818081683174542,7.0
QQQ,65,240,3.693429209920735,8.0
DIA,65,245,0.9039492547274981,13.0
SPY,65,245,1.6780429504413115,7.0
QQQ,65,245,3.616141493955105,8.0
DIA,65,250,1.0504445267158777,12.0
SPY,65,250,1.5594965723665313,7.0
QQQ,65,250,3.4014119527131763,8.0
DIA,65,255,1.128644597078138,12.0
SPY,65,255,1.50527930470524,7.0
QQQ,65,255,3.7825932022134827,8.0
DIA,70,75,0.7252259595210966,71.0
SPY,70,75,1.0713168871944503,69.0
QQQ,70,75,5.148883317395409,70.0
DIA,70,80,0.49572793479463995,45.0
SPY,70,80,1.3539796907522996,44.0
QQQ,70,80,4.3471191140695895,42.0
DIA,70,85,0.17737309953622682,39.0
SPY,70,85,1.058972941858972,36.0
QQQ,70,85,3.476972489830409,37.0
DIA,70,90,0.24847691693126284,38.0
SPY,70,90,0.8692824029889838,34.0
QQQ,70,90,2.6372590788303665,33.0
DIA,70,95,0.5453863280996878,30.0
SPY,70,95,0.6334243876200523,33.0
QQQ,70,95,1.9034130492767543,28.0
DIA,70,100,0.36991313182088303,30.0
SPY,70,100,0.9029109237157436,26.0
QQQ,70,100,1.5618903720320851,23.0
DIA,70,105,0.27657457414183706,25.0
SPY,70,105,1.022591158709166,24.0
QQQ,70,105,1.9367597525700817,19.0
DIA,70,110,0.4099411920925664,23.0
SPY,70,110,1.0155762072198011,21.0
QQQ,70,110,2.1712034955838653,19.0
DIA,70,115,0.47007801215481115,22.0
SPY,70,115,1.0835744694772207,19.0
QQQ,70,115,1.789086752459148,18.0
DIA,70,120,0.6127922691781162,22.0
SPY,70,120,1.0391656468749906,19.0
QQQ,70,120,1.5025019058468487,18.0
DIA,70,125,0.873945263966188,20.0
SPY,70,125,1.167384280367897,18.0
QQQ,70,125,1.7716788439817188,16.0
DIA,70,130,0.8026582594711318,20.0
SPY,70,130,1.2454495230990257,19.0
QQQ,70,130,1.881267745649128,16.0
DIA,70,135,0.7611088584896277,19.0
SPY,70,135,1.0517089268538542,18.0
QQQ,70,135,2.02455841696418,16.0
DIA,70,140,0.7152763052357514,17.0
SPY,70,140,1.4390918691188879,18.0
QQQ,70,140,2.1789405121301235,16.0
DIA,70,145,0.55823818338431,17.0
SPY,70,145,1.1380086290651663,17.0
QQQ,70,145,2.2125226493432346,14.0
DIA,70,150,0.9850321841553229,16.0
SPY,70,150,1.3410268556684573,17.0
QQQ,70,150,2.148197197315646,14.0
DIA,70,155,0.9781411078091597,16.0
SPY,70,155,1.376806865627123,14.0
QQQ,70,155,1.9262807308531023,14.0
DIA,70,160,0.9942087134769151,16.0
SPY,70,160,1.4945101481851597,14.0
QQQ,70,160,2.7079991809089345,13.0
DIA,70,165,0.8704885362031016,17.0
SPY,70,165,1.901496091905635,13.0
QQQ,70,165,2.584891916975769,14.0
DIA,70,170,1.1448955499069995,16.0
SPY,70,170,1.9631971931033672,13.0
QQQ,70,170,3.1374170300192317,14.0
DIA,70,175,1.3738864134525004,14.0
SPY,70,175,1.7509707081649402,11.0
QQQ,70,175,3.0217224771047233,14.0
DIA,70,180,1.5249523838558448,14.0
SPY,70,180,1.5210739375220697,10.0
QQQ,70,180,2.328803162696251,13.0
DIA,70,185,1.2752248926437355,16.0
SPY,70,185,1.4755282307677517,10.0
QQQ,70,185,3.0368053255975838,12.0
DIA,70,190,0.8792011349721818,16.0
SPY,70,190,1.8064556949064543,11.0
QQQ,70,190,2.8206875943602503,12.0
DIA,70,195,1.0921785208274164,14.0
SPY,70,195,1.8143508535708177,10.0
QQQ,70,195,3.0108753807943742,12.0
DIA,70,200,1.0853311793544544,14.0
SPY,70,200,2.071399013538674,9.0
QQQ,70,200,2.791827725913445,12.0
DIA,70,205,0.9939448956899584,14.0
SPY,70,205,2.362838530580654,8.0
QQQ,70,205,3.3904817826219507,10.0
DIA,70,210,1.049741044671781,13.0
SPY,70,210,2.5064506204464427,10.0
QQQ,70,210,3.421149969235163,10.0
DIA,70,215,0.9542842825558939,13.0
SPY,70,215,2.47944489828611,7.0
QQQ,70,215,3.169058574643474,11.0
DIA,70,220,0.8625422311019604,13.0
SPY,70,220,2.2841698946086084,7.0
QQQ,70,220,3.1745525986917924,9.0
DIA,70,225,0.8348533711641208,13.0
SPY,70,225,2.2731874162708476,7.0
QQQ,70,225,3.309569809973083,9.0
DIA,70,230,0.8432217649422786,13.0
SPY,70,230,2.017178901857361,7.0
QQQ,70,230,3.602372091067351,9.0
DIA,70,235,0.8433125042021445,13.0
SPY,70,235,2.0447096603195685,7.0
QQQ,70,235,3.665423285498605,9.0
DIA,70,240,0.8776329362588886,13.0
SPY,70,240,1.9641099108730353,7.0
QQQ,70,240,4.145154951338014,7.0
DIA,70,245,0.9299945746415732,13.0
SPY,70,245,1.731050341365798,7.0
QQQ,70,245,3.911516563026015,7.0
DIA,70,250,1.0473312320083958,11.0
SPY,70,250,1.7350096969857436,7.0
QQQ,70,250,3.498773837195862,7.0
DIA,70,255,0.9651266341685854,11.0
SPY,70,255,1.8188356171815752,7.0
QQQ,70,255,3.6240689318051444,7.0
DIA,75,80,0.016688501744480222,66.0
SPY,75,80,0.8891055921439226,69.0
QQQ,75,80,3.5478918569701117,62.0
DIA,75,85,0.15687882563391375,46.0
SPY,75,85,0.6862278078202197,41.0
QQQ,75,85,3.653761616019235,40.0
DIA,75,90,0.26855083509853217,40.0
SPY,75,90,0.7156333326753768,36.0
QQQ,75,90,2.422090359294939,32.0
DIA,75,95,0.40302847100129546,35.0
SPY,75,95,0.8617480471703864,33.0
QQQ,75,95,1.1572981691105553,31.0
DIA,75,100,0.2739972517523246,30.0
SPY,75,100,0.8310033750884263,31.0
QQQ,75,100,1.307804671940354,26.0
DIA,75,105,0.39340362296461073,25.0
SPY,75,105,0.8157341198482295,27.0
QQQ,75,105,1.6534574062580627,21.0
DIA,75,110,0.5714506304579521,26.0
SPY,75,110,0.5707627933887727,23.0
QQQ,75,110,1.5864505997288667,20.0
DIA,75,115,0.4428860810645445,24.0
SPY,75,115,0.8236008196582139,19.0
QQQ,75,115,1.6290099379173273,18.0
DIA,75,120,0.6656980368472698,21.0
SPY,75,120,0.976185697497066,18.0
QQQ,75,120,1.46941437062651,18.0
DIA,75,125,0.6927138101814614,19.0
SPY,75,125,1.2504843943054857,19.0
QQQ,75,125,1.7461659759734962,18.0
DIA,75,130,0.6857321488078005,20.0
SPY,75,130,1.4346051172039642,18.0
QQQ,75,130,1.7685021239063334,16.0
DIA,75,135,0.8788498542876877,19.0
SPY,75,135,1.163771944780306,18.0
QQQ,75,135,2.307074039782393,16.0
DIA,75,140,0.7993804280012133,17.0
SPY,75,140,1.4765021630108617,18.0
QQQ,75,140,2.1677474919940067,16.0
DIA,75,145,0.7431823841422507,17.0
SPY,75,145,1.425808923710722,16.0
QQQ,75,145,2.034710662024824,15.0
DIA,75,150,0.8753222999509833,16.0
SPY,75,150,1.440030801787474,16.0
QQQ,75,150,2.5356797289772657,14.0
DIA,75,155,1.1730088054021408,16.0
SPY,75,155,1.5466527392092297,16.0
QQQ,75,155,2.4706659034780145,14.0
DIA,75,160,1.0367012890082954,16.0
SPY,75,160,1.9192484436994555,15.0
QQQ,75,160,2.5541254520370686,14.0
DIA,75,165,1.1878114748143203,17.0
SPY,75,165,1.9549753878256233,14.0
QQQ,75,165,2.5827930723977803,13.0
DIA,75,170,1.1668758728905244,16.0
SPY,75,170,1.7240555029601774,12.0
QQQ,75,170,3.21387871315575,13.0
DIA,75,175,1.1588319350679748,16.0
SPY,75,175,1.7240745891228757,10.0
QQQ,75,175,2.5828930561849357,15.0
DIA,75,180,0.9721221260157638,14.0
SPY,75,180,1.6638901590416353,9.0
QQQ,75,180,2.7468903783985983,13.0
DIA,75,185,1.1758135031571308,14.0
SPY,75,185,1.6414409973785515,9.0
QQQ,75,185,2.6882451988235005,13.0
DIA,75,190,1.069445737559429,13.0
SPY,75,190,1.8146557694223735,9.0
QQQ,75,190,2.52580471168241,12.0
DIA,75,195,1.024160980218841,13.0
SPY,75,195,1.8425601207979194,10.0
QQQ,75,195,2.5497656069139767,12.0
DIA,75,200,0.8346050442533894,13.0
SPY,75,200,2.173782032382854,10.0
QQQ,75,200,2.826124804516649,12.0
DIA,75,205,0.7635821027046046,14.0
SPY,75,205,2.460436215628925,8.0
QQQ,75,205,2.72734387383957,12.0
DIA,75,210,0.7926172244502776,12.0
SPY,75,210,2.3085146650873374,8.0
QQQ,75,210,3.7380353769036283,10.0
DIA,75,215,1.0089265088231123,13.0
SPY,75,215,2.2484062687353585,7.0
QQQ,75,215,3.5902691965815414,9.0
DIA,75,220,0.9555858882532406,11.0
SPY,75,220,2.2836714583265403,7.0
QQQ,75,220,2.929242695238183,9.0
DIA,75,225,0.9081066018878543,11.0
SPY,75,225,2.004375765445848,7.0
QQQ,75,225,3.2684240113332352,9.0
DIA,75,230,0.6986115197412239,12.0
SPY,75,230,1.8060686802281078,7.0
QQQ,75,230,2.954042850305976,9.0
DIA,75,235,0.619632873356714,12.0
SPY,75,235,1.7057356115378157,7.0
QQQ,75,235,3.5451969558613774,9.0
DIA,75,240,0.894157312760298,11.0
SPY,75,240,1.6411948570539847,7.0
QQQ,75,240,4.287585980507416,7.0
DIA,75,245,0.8021358248140473,11.0
SPY,75,245,1.9130033471331487,6.0
QQQ,75,245,3.8918521558029964,7.0
DIA,75,250,0.8092957151629743,11.0
SPY,75,250,1.9937207557518524,6.0
QQQ,75,250,3.511133273617598,7.0
DIA,75,255,0.8677920200492379,10.0
SPY,75,255,1.9567941878230393,6.0
QQQ,75,255,3.369046175383999,7.0
DIA,80,85,0.36561450751632685,58.0
SPY,80,85,1.0649183113937943,70.0
QQQ,80,85,5.796734378338652,59.0
DIA,80,90,0.6134666174523089,45.0
SPY,80,90,1.3456094960641347,40.0
QQQ,80,90,1.9497587543875126,38.0
DIA,80,95,0.3473429775939303,41.0
SPY,80,95,0.7231413346675488,34.0
QQQ,80,95,2.096974043597069,32.0
DIA,80,100,0.22483071953513378,34.0
SPY,80,100,0.8160104751321404,32.0
QQQ,80,100,1.3790946996343676,30.0
DIA,80,105,0.1784213542289237,28.0
SPY,80,105,0.8007964850108702,29.0
QQQ,80,105,1.517048094346328,22.0
DIA,80,110,0.3945408897998772,25.0
SPY,80,110,0.8922614103433297,27.0
QQQ,80,110,1.4945031374980569,20.0
DIA,80,115,0.6910057662981872,23.0
SPY,80,115,1.322948876778979,23.0
QQQ,80,115,1.4234358767709456,19.0
DIA,80,120,0.5131005817275858,22.0
SPY,80,120,1.1563260159494066,18.0
QQQ,80,120,1.6211692469371557,18.0
DIA,80,125,0.7583908815560216,21.0
SPY,80,125,1.1473883310179827,18.0
QQQ,80,125,1.6522923190991645,18.0
DIA,80,130,0.9405882869647659,21.0
SPY,80,130,0.8933758513743708,19.0
QQQ,80,130,2.536860577130025,16.0
DIA,80,135,1.0189805560511869,21.0
SPY,80,135,1.1847786090817092,19.0
QQQ,80,135,2.7439060628241214,16.0
DIA,80,140,1.0411835576418453,17.0
SPY,80,140,1.3283626461807625,18.0
QQQ,80,140,2.2758410449183235,16.0
DIA,80,145,1.0372907616515095,17.0
SPY,80,145,1.2358269792302772,18.0
QQQ,80,145,2.3892653693305443,15.0
DIA,80,150,1.1375522102539763,16.0
SPY,80,150,1.2698854022696486,16.0
QQQ,80,150,2.3740105315616615,14.0
DIA,80,155,1.0703560629437918,16.0
SPY,80,155,1.4629622273146503,16.0
QQQ,80,155,2.402412347310292,14.0
DIA,80,160,1.1128459608464203,17.0
SPY,80,160,1.442707277200101,15.0
QQQ,80,160,2.3955636133152045,14.0
DIA,80,165,1.1639540645929896,16.0
