Date,DIA,QQQ,SPY
2020-06-25,235.12139892578125,239.17445373535156,286.17913818359375
2020-06-26,228.6735382080078,233.52633666992188,279.3819580078125
2020-06-29,233.7240753173828,236.07333374023438,283.4881896972656
2020-06-30,235.51406860351562,240.70071411132812,287.1195983886719
2020-07-01,235.00267028808594,243.51019287109375,289.1308288574219
2020-07-02,236.0164031982422,245.16281127929688,290.7230224609375
2020-07-06,240.1993865966797,251.19004821777344,295.2110290527344
2020-07-07,236.58267211914062,249.4596710205078,292.16619873046875
2020-07-08,238.11705017089844,252.74545288085938,294.40093994140625
2020-07-09,234.9387969970703,254.8743438720703,292.7249450683594
2020-07-10,238.20838928222656,256.61456298828125,295.7137756347656
2020-07-13,238.40931701660156,251.33583068847656,293.1532287597656
2020-07-14,243.47817993164062,253.11489868164062,296.95220947265625
2020-07-15,245.59706115722656,253.63011169433594,299.6803283691406
2020-07-16,244.28189086914062,251.89968872070312,298.6934509277344
2020-07-17,243.8074188232422,252.19134521484375,299.5592956542969
2020-07-20,243.880615234375,259.3462219238281,301.98028564453125
2020-07-21,245.26986694335938,256.6437072753906,302.62274169921875
2020-07-22,246.7689971923828,257.5478210449219,304.3453063964844
2020-07-23,243.7617950439453,250.8206329345703,300.7138671875
2020-07-24,241.9336700439453,248.4388885498047,298.7771911621094
2020-07-27,243.0854034423828,252.871826171875,300.95599365234375
2020-07-28,241.23910522460938,249.6540985107422,299.0472717285156
2020-07-29,242.67408752441406,252.5315399169922,302.72515869140625
2020-07-30,240.6449737548828,253.85365295410156,301.6449890136719
2020-07-31,241.62294006347656,258.38385009765625,304.0286865234375
2020-08-03,243.78919982910156,261.8738098144531,306.142333984375
2020-08-04,245.33395385742188,262.845947265625,307.3247985839844
2020-08-05,248.61520385742188,263.49725341796875,309.2336730957031
2020-08-06,250.3518829345703,266.9873046875,311.30072021484375
2020-08-07,251.00987243652344,263.90557861328125,311.524169921875
2020-08-10,254.2274169921875,262.77789306640625,312.455322265625
2020-08-11,253.35910034179688,257.800537109375,309.8760681152344
2020-08-12,255.96400451660156,264.28466796875,314.19647216796875
2020-08-13,255.39727783203125,264.8874816894531,313.62847900390625
2020-08-14,255.74462890625,264.57635498046875,313.6378479003906
2020-08-17,254.9676513671875,267.6483154296875,314.6341552734375
2020-08-18,254.28228759765625,270.2244873046875,315.3138427734375
2020-08-19,253.57838439941406,268.4065246582031,314.0009460449219
2020-08-20,253.9806365966797,272.1298522949219,314.9786071777344
2020-08-21,255.8346405029297,274.0157775878906,316.095947265625
2020-08-24,259.3978576660156,275.7267150878906,319.29913330078125
2020-08-25,258.88507080078125,277.89459228515625,320.4163818359375
2020-08-26,259.626953125,283.8246154785156,323.6287536621094
2020-08-27,261.1017150878906,282.9399719238281,324.3363037109375
2020-08-28,262.622314453125,284.3787841796875,326.4313049316406
2020-08-31,260.4055480957031,286.663330078125,325.24896240234375
2020-09-01,262.7046813964844,291.56280517578125,328.312255859375
2020-09-02,266.7535705566406,294.32366943359375,333.0609436035156
2020-09-03,259.5444641113281,279.4014587402344,321.5988464355469
2020-09-04,258.10626220703125,275.6780700683594,318.97314453125
2020-09-08,252.2896270751953,262.42791748046875,310.2578430175781
2020-09-09,256.34765625,270.13690185546875,316.38458251953125
2020-09-10,252.62852478027344,264.7513122558594,310.8909912109375
2020-09-11,253.8194122314453,262.91400146484375,311.04931640625
2020-09-14,256.9704895019531,267.4927673339844,315.1462097167969
2020-09-15,257.0162353515625,271.2841491699219,316.73846435546875
2020-09-16,257.42852783203125,266.9581604003906,315.4814758300781
2020-09-17,256.0910339355469,262.7876892089844,312.706787109375
2020-09-18,253.90293884277344,259.4337158203125,309.1065673828125
2020-09-21,249.238525390625,260.0559997558594,305.6664123535156
2020-09-22,250.4964599609375,264.8874816894531,308.77947998046875
2020-09-23,245.6941375732422,256.79931640625,301.6185302734375
2020-09-24,246.1716766357422,257.9950256347656,302.42242431640625
2020-09-25,249.47723388671875,263.99298095703125,307.3117980957031
2020-09-28,253.33367919921875,269.4758605957031,312.416015625
2020-09-29,251.9746551513672,268.2607116699219,310.71453857421875
2020-09-30,254.80284118652344,270.09808349609375,313.0704040527344
2020-10-01,255.39051818847656,274.38519287109375,315.0802307128906
2020-10-02,254.1600341796875,266.6664733886719,312.08880615234375
2020-10-05,258.48492431640625,272.35345458984375,317.62310791015625
2020-10-06,255.0048370361328,267.4927673339844,313.1078186035156
2020-10-07,259.7795715332031,272.1201171875,318.5579528808594
2020-10-08,261.0374755859375,273.5686340332031,321.381103515625
2020-10-09,262.54339599609375,277.7487487792969,324.2510986328125
2020-10-12,264.8663635253906,286.322998046875,329.46746826171875
2020-10-13,263.2871398925781,286.3132629394531,327.31744384765625
2020-10-14,261.8087158203125,283.921875,325.26068115234375
2020-10-15,261.7261962890625,282.01641845703125,324.85882568359375
2020-10-16,262.6880187988281,280.4707946777344,324.6624450683594
2020-10-19,259.0687561035156,275.8919677734375,319.7264709472656
2020-10-20,259.9136657714844,276.4849853515625,321.0072326660156
2020-10-21,259.0135498046875,276.2711486816406,320.39959716796875
2020-10-22,260.556884765625,276.2613830566406,322.1571044921875
2020-10-23,260.2720031738281,276.8057861328125,323.2507629394531
2020-10-26,254.4481658935547,272.65484619140625,317.2772216796875
2020-10-27,252.29864501953125,274.7838134765625,316.1833801269531
2020-10-28,243.8661651611328,264.07086181640625,305.3766174316406
2020-10-29,244.88571166992188,268.6884765625,308.48028564453125
2020-10-30,243.48020935058594,261.8738098144531,305.264404296875
2020-11-02,247.2832489013672,262.4571533203125,308.6859436035156
2020-11-03,252.2895050048828,266.9969482421875,314.1361389160156
2020-11-04,255.8352508544922,278.9153747558594,321.15673828125
2020-11-05,260.7956237792969,286.18695068359375,327.42022705078125
2020-11-06,260.1617431640625,286.4007568359375,327.345458984375
2020-11-09,267.96978759765625,280.54852294921875,331.45880126953125
2020-11-10,270.53265380859375,275.5226135253906,330.9726257324219
2020-11-11,270.1651916503906,281.68597412109375,333.4312744140625
2020-11-12,267.3543395996094,280.36383056640625,330.1967468261719
2020-11-13,271.1205139160156,282.8233337402344,334.7681884765625
2020-11-16,275.55718994140625,285.030029296875,338.94696044921875
2020-11-17,274.0233154296875,284.1259765625,337.12396240234375
2020-11-18,270.76226806640625,282.0262145996094,333.0666809082031
2020-11-19,271.2858581542969,284.23297119140625,334.468994140625
2020-11-20,269.3083801269531,282.28863525390625,332.1785888671875
2020-11-23,272.40167236328125,282.2983703613281,334.16986083984375
2020-11-24,276.58123779296875,286.26470947265625,339.55450439453125
2020-11-25,275.0254821777344,288.02423095703125,339.0310363769531
2020-11-27,275.48565673828125,290.6781921386719,339.97528076171875
2020-11-30,273.0737609863281,291.27117919921875,338.4701232910156
2020-12-01,274.7492370605469,295.00421142578125,342.1720886230469
2020-12-02,275.4305114746094,295.3833312988281,342.8919677734375
2020-12-03,276.2406005859375,295.8013000488281,342.7984313964844
2020-12-04,278.5697937011719,297.00677490234375,345.75250244140625
2020-12-07,277.1979675292969,298.6885681152344,345.0421142578125
2020-12-08,278.2107238769531,299.6995849609375,346.0517578125
2020-12-09,276.99554443359375,292.9140930175781,342.9480285644531
2020-12-10,276.6825866699219,294.0903625488281,342.8358154296875
2020-12-11,277.0415344238281,293.4390869140625,342.433837890625
2020-12-14,275.3567810058594,295.5680236816406,340.9006652832031
2020-12-15,278.5973815917969,298.7275390625,345.5093994140625
2020-12-16,278.1646728515625,300.3704833984375,346.0517578125
2020-12-17,279.3983154296875,302.3340759277344,347.98687744140625
